2021-07-08 03:21:12,891 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2021-07-08 03:21:12,951 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2021-07-08 03:21:12,951 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2021-07-08 03:21:12,951 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2021-07-08 03:21:12,961 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2021-07-08 03:21:12,961 INFO  SwAddin.cs: 197 - Setting up callbacks
2021-07-08 03:21:12,961 INFO  SwAddin.cs: 201 - Setting up command manager
2021-07-08 03:21:12,961 INFO  SwAddin.cs: 204 - Adding command manager
2021-07-08 03:21:12,971 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2021-07-08 03:21:12,971 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2021-07-08 03:21:12,971 INFO  SwAddin.cs: 210 - Adding event handlers
2021-07-08 03:21:13,091 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2021-07-08 03:33:21,720 INFO  SwAddin.cs: 294 - Assembly export called for file full.SLDASM
2021-07-08 03:33:25,760 INFO  SwAddin.cs: 313 - Saving assembly
2021-07-08 03:33:27,007 INFO  SwAddin.cs: 316 - Opening property manager
2021-07-08 03:33:27,072 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from full.SLDASM
2021-07-08 03:33:27,092 INFO  ExportHelperExtension.cs: 1136 - Found 38 in full.SLDASM
2021-07-08 03:33:27,096 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in full.SLDASM
2021-07-08 03:33:27,096 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-07-08 03:33:27,100 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2021-07-08 03:33:27,104 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2021-07-08 03:33:27,104 INFO  ExportHelperExtension.cs: 1136 - Found 65 in link2-1
2021-07-08 03:33:27,108 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2021-07-08 03:33:27,108 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1-1
2021-07-08 03:33:27,112 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Link1-1
2021-07-08 03:33:27,112 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1-1
2021-07-08 03:33:27,116 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-6
2021-07-08 03:33:27,116 INFO  ExportHelperExtension.cs: 1136 - Found 59 in link3-6
2021-07-08 03:33:27,120 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-6
2021-07-08 03:33:27,120 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link6-2
2021-07-08 03:33:27,120 INFO  ExportHelperExtension.cs: 1136 - Found 76 in link6-2
2021-07-08 03:33:27,124 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link6-2
2021-07-08 03:33:27,124 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link5-3
2021-07-08 03:33:27,124 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link5-3
2021-07-08 03:33:27,128 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link5-3
2021-07-08 03:33:27,128 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link4-3
2021-07-08 03:33:27,132 INFO  ExportHelperExtension.cs: 1136 - Found 46 in link4-3
2021-07-08 03:33:27,132 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link4-3
2021-07-08 03:33:27,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from full.SLDASM
2021-07-08 03:33:27,136 INFO  ExportHelperExtension.cs: 1136 - Found 38 in full.SLDASM
2021-07-08 03:33:27,136 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in full.SLDASM
2021-07-08 03:33:27,140 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-07-08 03:33:27,140 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2021-07-08 03:33:27,140 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2021-07-08 03:33:27,140 INFO  ExportHelperExtension.cs: 1136 - Found 65 in link2-1
2021-07-08 03:33:27,144 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2021-07-08 03:33:27,144 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-1
2021-07-08 03:33:27,144 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Link1-1
2021-07-08 03:33:27,148 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-1
2021-07-08 03:33:27,148 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-6
2021-07-08 03:33:27,152 INFO  ExportHelperExtension.cs: 1136 - Found 59 in link3-6
2021-07-08 03:33:27,156 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3-6
2021-07-08 03:33:27,156 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link6-2
2021-07-08 03:33:27,156 INFO  ExportHelperExtension.cs: 1136 - Found 76 in link6-2
2021-07-08 03:33:27,160 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link6-2
2021-07-08 03:33:27,160 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link5-3
2021-07-08 03:33:27,164 INFO  ExportHelperExtension.cs: 1136 - Found 29 in link5-3
2021-07-08 03:33:27,164 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link5-3
2021-07-08 03:33:27,164 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link4-3
2021-07-08 03:33:27,168 INFO  ExportHelperExtension.cs: 1136 - Found 46 in link4-3
2021-07-08 03:33:27,168 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link4-3
2021-07-08 03:33:28,242 INFO  SwAddin.cs: 339 - Loading config tree
2021-07-08 03:33:28,254 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-07-08 03:33:28,266 INFO  SwAddin.cs: 344 - Showing property manager
2021-07-08 03:38:13,930 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-07-08 03:38:29,436 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-07-08 03:39:34,465 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-07-08 03:40:13,675 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-07-08 03:40:37,978 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-07-08 03:41:05,331 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-07-08 03:44:00,910 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-07-08 03:44:03,649 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2021-07-08 03:44:03,649 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link1
2021-07-08 03:44:03,665 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-07-08 03:44:03,665 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-07-08 03:44:03,972 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-07-08 03:44:03,972 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-07-08 03:44:03,988 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-07-08 03:44:03,988 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-07-08 03:44:06,492 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2021-07-08 03:44:07,800 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2021-07-08 03:44:07,800 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link2
2021-07-08 03:44:07,800 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-07-08 03:44:07,800 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-07-08 03:44:07,800 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-07-08 03:44:08,106 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2021-07-08 03:44:08,106 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-07-08 03:44:08,106 INFO  : 0 - L1: 1, System.Double[]
2021-07-08 03:44:08,106 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-07-08 03:44:08,114 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-07-08 03:44:10,699 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2021-07-08 03:44:10,777 INFO  ExportHelperExtension.cs: 347 - Creating joint link4
2021-07-08 03:44:10,777 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link3
2021-07-08 03:44:10,777 INFO  ExportHelperExtension.cs: 1402 - Fixing 96
2021-07-08 03:44:10,777 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-07-08 03:44:10,777 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-07-08 03:44:10,777 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2021-07-08 03:44:11,108 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-07-08 03:44:11,108 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-07-08 03:44:11,108 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-07-08 03:44:11,108 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-07-08 03:44:11,108 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 96
